Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,17.219999,17.584999,17.219999,17.464001,17.464001,155
2020-05-19,17.700001,17.892000,17.700001,17.892000,17.892000,13
2020-05-20,18.025000,18.040001,17.930000,18.002001,18.002001,25
2020-05-21,17.430000,17.430000,17.334999,17.334999,17.334999,8
2020-05-22,17.385000,17.690001,17.385000,17.664000,17.664000,52
2020-05-24,17.629999,17.660000,17.615000,17.645000,17.645000,20692
2020-05-26,17.885000,17.885000,17.555000,17.565001,17.565001,23
2020-05-27,17.686001,17.686001,17.686001,17.686001,17.686001,103
2020-05-28,17.785000,17.924999,17.785000,17.895000,17.895000,61
2020-05-29,17.865000,18.440001,17.865000,18.440001,18.440001,25
2020-05-31,18.635000,18.764999,18.565001,18.684999,18.684999,242670
2020-06-01,18.785000,18.815001,18.570000,18.768000,18.768000,22
2020-06-02,18.207001,18.350000,18.207001,18.207001,18.207001,5
2020-06-03,17.690001,17.921000,17.645000,17.921000,17.921000,40
2020-06-04,17.850000,18.024000,17.850000,18.024000,18.024000,25
2020-06-05,17.500000,17.504999,17.443001,17.443001,17.443001,12
2020-06-07,17.545000,17.594999,17.495001,17.584999,17.584999,99453
2020-06-08,17.780001,17.885000,17.780001,17.868000,17.868000,15
2020-06-09,17.830000,17.830000,17.715000,17.774000,17.774000,3
2020-06-10,17.775999,17.775999,17.775999,17.775999,17.775999,0
2020-06-11,18.084999,18.084999,17.830000,17.868999,17.868999,5
2020-06-12,17.750000,17.750000,17.462000,17.462000,17.462000,13
2020-06-14,17.559999,17.629999,17.510000,17.570000,17.570000,89430
2020-06-15,17.379000,17.500000,17.379000,17.379000,17.379000,1
2020-06-16,17.545000,17.750000,17.480000,17.632000,17.632000,6
2020-06-17,17.520000,17.757000,17.520000,17.757000,17.757000,5
2020-06-18,17.493000,17.495001,17.493000,17.493000,17.493000,1
2020-06-19,17.832001,17.832001,17.832001,17.832001,17.832001,0
2020-06-21,17.920000,17.969999,17.865000,17.969999,17.969999,137836
2020-06-22,17.886999,17.886999,17.886999,17.886999,17.886999,7
2020-06-23,18.004999,18.051001,18.004999,18.051001,18.051001,4
2020-06-24,17.790001,17.815001,17.658001,17.658001,17.658001,2
2020-06-25,17.764999,17.882999,17.754999,17.882999,17.882999,9
2020-06-26,18.023001,18.023001,18.023001,18.023001,18.023001,41651
2020-06-28,18.110001,18.240000,17.969999,18.129999,18.129999,126445
2020-06-29,17.969999,18.150000,17.825001,17.980000,17.980000,8797
2020-06-30,18.025000,18.541000,17.940001,18.541000,18.541000,1718
2020-07-01,18.485001,18.705000,18.080000,18.132999,18.132999,370
2020-07-02,18.215000,18.243999,17.945000,18.243999,18.243999,135
2020-07-05,18.334999,18.365000,18.299999,18.334999,18.334999,26300
2020-07-06,18.225000,18.645000,18.209999,18.504000,18.504000,434
2020-07-07,18.219999,18.628000,18.219999,18.628000,18.628000,263
2020-07-08,18.655001,19.129999,18.655001,19.080999,19.080999,249
2020-07-09,19.094999,19.365000,18.834999,18.882000,18.882000,374
2020-07-10,19.030001,19.030001,18.983000,18.983000,18.983000,62
2020-07-12,19.080000,19.200001,19.080000,19.165001,19.165001,97888
2020-07-13,19.155001,19.709000,19.155001,19.709000,19.709000,58
2020-07-14,19.370001,19.465000,19.254999,19.451000,19.451000,59
2020-07-15,19.600000,19.715000,19.485001,19.684999,19.684999,42
2020-07-16,19.790001,19.795000,19.497000,19.497000,19.497000,12
2020-07-17,19.350000,19.709999,19.350000,19.684999,19.684999,31
2020-07-19,19.764999,19.775000,19.709999,19.740000,19.740000,63191
2020-07-20,20.200001,20.275000,20.122999,20.124001,20.124001,10
2020-07-21,20.285000,21.565001,20.275000,21.497000,21.497000,385
2020-07-22,22.650000,23.305000,21.895000,23.083000,23.083000,792
2020-07-23,23.070000,23.325001,22.665001,22.945000,22.945000,200
2020-07-24,23.065001,23.070000,22.808001,22.808001,22.808001,189
2020-07-26,22.969999,23.445000,22.940001,23.355000,23.355000,607853
2020-07-27,24.325001,24.709999,24.195000,24.476000,24.476000,599
2020-07-28,26.020000,26.020000,23.945000,24.266001,24.266001,124
2020-07-29,24.209999,24.292999,24.209999,24.292999,24.292999,304
2020-07-30,24.260000,24.260000,23.115000,23.340000,23.340000,183
2020-07-31,23.590000,24.385000,23.565001,24.188999,24.188999,220
2020-08-02,24.680000,25.275000,24.299999,24.584999,24.584999,691901
2020-08-03,24.389999,24.389999,24.389999,24.389999,24.389999,51
2020-08-04,25.900000,26.215000,25.775000,26.011999,26.011999,109
2020-08-05,26.025000,27.059999,26.025000,26.877001,26.877001,30
2020-08-06,27.684999,28.850000,27.535000,28.386999,28.386999,30
2020-08-07,29.530001,29.530001,27.525000,27.533001,27.533001,37
2020-08-09,28.525000,28.680000,27.959999,28.295000,28.295000,499628
2020-08-10,28.200001,29.249001,28.115000,29.249001,29.249001,8
2020-08-11,28.959999,28.959999,24.500000,26.037001,26.037001,27
2020-08-12,25.245001,25.955000,25.245001,25.955000,25.955000,6
2020-08-13,26.385000,27.694000,26.379999,27.694000,27.694000,30
2020-08-14,27.225000,27.684999,25.905001,26.065001,26.065001,17
2020-08-16,26.670000,26.885000,26.360001,26.360001,26.360001,293415
2020-08-17,26.735001,27.643000,26.570000,27.643000,27.643000,15
2020-08-18,27.295000,28.260000,27.295000,28.049000,28.049000,13
2020-08-19,27.465000,27.815001,27.315001,27.315001,27.315001,10
2020-08-20,27.122000,27.122000,27.122000,27.122000,27.122000,0
2020-08-21,27.475000,27.475000,26.707001,26.707001,26.707001,23
2020-08-23,26.889999,26.934999,26.520000,26.725000,26.725000,436093
2020-08-24,26.780001,26.780001,26.587999,26.587999,26.587999,3
2020-08-25,26.785000,26.785000,26.254000,26.254000,26.254000,27
2020-08-26,26.420000,27.665001,26.155001,27.520000,27.520000,57516250
2020-08-27,26.809999,27.165001,26.809999,27.010000,27.010000,131415
2020-08-28,27.120001,27.820000,26.889999,27.610001,27.610001,9048
2020-08-30,27.830000,28.465000,27.790001,28.320000,28.320000,411095
2020-08-31,27.725000,28.485001,27.719999,28.437000,28.437000,657
2020-09-01,28.350000,29.049999,27.860001,28.486000,28.486000,494
2020-09-02,28.165001,28.270000,27.225000,27.249001,27.249001,490
2020-09-03,27.555000,27.555000,26.490000,26.735001,26.735001,487
2020-09-04,26.799999,26.950001,26.395000,26.576000,26.576000,614
2020-09-06,null,null,null,null,null,null
2020-09-08,26.920000,27.070000,26.004999,26.864000,26.864000,545
2020-09-09,26.580000,27.145000,26.580000,26.955000,26.955000,238
2020-09-10,27.163000,27.163000,27.163000,27.163000,27.163000,66
2020-09-11,27.090000,27.094999,26.739000,26.739000,26.739000,198
2020-09-13,null,null,null,null,null,null
2020-09-14,26.910000,27.350000,26.910000,27.229000,27.229000,147
2020-09-15,27.525000,27.545000,27.170000,27.346001,27.346001,80
2020-09-16,27.320000,27.485001,27.100000,27.355000,27.355000,233
2020-09-17,27.235001,27.235001,26.520000,26.985001,26.985001,343
2020-09-18,27.285000,27.309999,27.028000,27.028000,27.028000,160
2020-09-20,null,null,null,null,null,null
2020-09-21,26.330000,26.330000,24.075001,24.299000,24.299000,148
2020-09-22,24.459999,24.570000,24.160000,24.441999,24.441999,156
2020-09-23,24.000000,24.000000,23.000000,23.014000,23.014000,85
2020-09-24,22.000000,23.250000,21.959999,23.118000,23.118000,43
2020-09-25,22.750000,23.017000,22.730000,23.017000,23.017000,21
2020-09-27,null,null,null,null,null,null
2020-09-28,22.740000,23.528000,22.695000,23.528000,23.528000,348
2020-09-29,23.745001,24.440001,23.650000,24.379999,24.379999,397
2020-09-30,24.360001,24.360001,23.355000,23.433001,23.433001,72
2020-10-01,23.395000,24.193001,23.395000,24.193001,24.193001,214
2020-10-02,23.735001,24.150000,23.580000,23.971001,23.971001,101
2020-10-04,null,null,null,null,null,null
2020-10-05,23.834999,24.545000,23.785000,24.502001,24.502001,206
2020-10-06,24.469999,24.469999,23.870001,23.870001,23.870001,17
2020-10-07,23.495001,23.910000,23.455000,23.848000,23.848000,6
2020-10-08,24.070000,24.174999,23.837000,23.837000,23.837000,19
2020-10-09,24.320000,25.235001,24.320000,25.069000,25.069000,123
2020-10-11,null,null,null,null,null,null
2020-10-12,25.285000,25.459999,25.226000,25.226000,25.226000,64
2020-10-13,25.090000,25.110001,24.086000,24.086000,24.086000,70
2020-10-14,24.364000,24.364000,24.364000,24.364000,24.364000,46
2020-10-15,24.193001,24.193001,24.193001,24.193001,24.193001,16
2020-10-16,24.230000,24.368999,24.230000,24.368999,24.368999,204
2020-10-18,null,null,null,null,null,null
2020-10-19,24.754999,24.815001,24.657000,24.657000,24.657000,22
2020-10-20,24.937000,24.937000,24.937000,24.937000,24.937000,24
2020-10-21,24.790001,25.295000,24.790001,25.197001,25.197001,16
2020-10-22,24.665001,24.665001,24.665001,24.665001,24.665001,0
2020-10-23,24.627001,24.627001,24.627001,24.627001,24.627001,0
2020-10-25,null,null,null,null,null,null
2020-10-26,24.375999,24.375999,24.375999,24.375999,24.375999,0
2020-10-27,24.370001,24.525999,24.320000,24.525999,24.525999,2
2020-10-28,23.323999,23.323999,23.323999,23.323999,23.323999,182
2020-10-29,23.045000,23.339001,22.959999,23.339001,23.339001,27
2020-10-30,23.617001,23.617001,23.617001,23.617001,23.617001,57
2020-11-01,null,null,null,null,null,null
2020-11-02,24.014999,24.200001,24.006001,24.006001,24.006001,68
2020-11-03,24.305000,24.305000,24.160000,24.305000,24.305000,109
2020-11-04,23.680000,24.004999,23.680000,23.864000,23.864000,20
2020-11-05,24.799999,25.171000,24.799999,25.171000,25.171000,79
2020-11-06,25.225000,25.910000,25.200001,25.646000,25.646000,66
2020-11-08,null,null,null,null,null,null
2020-11-09,23.684999,23.684999,23.684999,23.684999,23.684999,0
2020-11-10,24.215000,24.445999,24.209999,24.445999,24.445999,6
2020-11-11,23.945000,24.250999,23.945000,24.250999,24.250999,5
2020-11-12,24.290001,24.290001,24.290001,24.290001,24.290001,0
2020-11-13,24.759001,24.759001,24.759001,24.759001,24.759001,0
2020-11-15,null,null,null,null,null,null
2020-11-16,24.785999,24.785999,24.785999,24.785999,24.785999,0
2020-11-17,24.760000,24.760000,24.635000,24.635000,24.635000,2
2020-11-18,24.433001,24.433001,24.433001,24.433001,24.433001,38
2020-11-19,24.033001,24.033001,24.033001,24.033001,24.033001,0
2020-11-20,24.348000,24.348000,24.348000,24.348000,24.348000,0
2020-11-22,null,null,null,null,null,null
2020-11-23,23.624001,23.624001,23.624001,23.624001,23.624001,1
2020-11-24,23.330000,23.330000,23.292000,23.292000,23.292000,2
2020-11-25,23.356001,23.356001,23.356001,23.356001,23.356001,57047
2020-11-27,null,null,null,null,null,null
2020-11-29,null,null,null,null,null,null
2020-11-30,22.740000,22.740000,22.004999,22.534000,22.534000,1677
2020-12-01,22.665001,24.094999,22.650000,24.033001,24.033001,703
2020-12-02,23.915001,24.375000,23.639999,24.025000,24.025000,303
2020-12-03,24.100000,24.340000,24.004999,24.087000,24.087000,136
2020-12-04,24.120001,24.495001,24.080000,24.202999,24.202999,444
2020-12-06,null,null,null,null,null,null
2020-12-07,24.235001,24.850000,23.715000,24.740999,24.740999,239
2020-12-08,24.754999,24.764999,24.629999,24.684000,24.684000,70
2020-12-09,24.655001,24.655001,23.780001,23.930000,23.930000,53
2020-12-10,23.945000,24.309999,23.945000,24.031000,24.031000,23
2020-12-11,23.985001,24.049999,23.955000,24.032000,24.032000,48
2020-12-13,null,null,null,null,null,null
2020-12-14,24.160000,24.160000,23.985001,23.985001,23.985001,25
2020-12-15,24.075001,24.580999,24.075001,24.580999,24.580999,42
2020-12-16,25.150000,25.500000,24.820000,24.985001,24.985001,151
2020-12-17,25.450001,26.180000,25.450001,26.100000,26.100000,201
2020-12-18,26.120001,26.120001,25.948999,25.948999,25.948999,105
2020-12-20,null,null,null,null,null,null
2020-12-21,26.004999,26.990000,25.410000,26.278000,26.278000,153
2020-12-22,26.475000,26.670000,25.275000,25.434000,25.434000,93
2020-12-23,25.555000,25.823999,25.555000,25.823999,25.823999,68
2020-12-24,null,null,null,null,null,null
2020-12-27,null,null,null,null,null,null
2020-12-28,26.799999,26.820000,26.455000,26.459999,26.459999,140
2020-12-29,26.250000,26.250000,26.138000,26.138000,26.138000,191
2020-12-30,26.320000,26.525000,26.260000,26.488001,26.488001,77
2020-12-31,26.530001,26.540001,26.332001,26.332001,26.332001,36
2021-01-03,null,null,null,null,null,null
2021-01-04,27.284000,27.284000,27.284000,27.284000,27.284000,52
2021-01-05,27.570999,27.570999,27.570999,27.570999,27.570999,4
2021-01-06,27.424999,27.424999,26.973000,26.973000,26.973000,50
2021-01-07,27.200001,27.200001,27.200001,27.200001,27.200001,3
2021-01-08,24.582001,25.325001,24.582001,24.582001,24.582001,3
2021-01-10,null,null,null,null,null,null
2021-01-11,25.520000,25.520000,24.725000,25.239000,25.239000,11
2021-01-12,25.139999,25.385000,25.105000,25.384001,25.384001,90
